Genome1	Genome2	ANI
GCA_016092595.1.fasta	GCA_031853045.1.fasta	99.4328525948539
GCA_016092595.1.fasta	GCA_036409745.1.fasta	99.34507488986785
GCA_016092595.1.fasta	GCA_035287465.1.fasta	99.4418173374613
GCA_016092595.1.fasta	GCA_036977455.1.fasta	99.42951955555556
GCA_016092595.1.fasta	GCA_903992165.1.fasta	99.47329803063457
GCA_016092595.1.fasta	GCA_031479685.1.fasta	99.31571197552448
GCA_016092595.1.fasta	GCA_035287765.1.fasta	99.34091282165039
GCA_016092595.1.fasta	GCA_032603375.1.fasta	99.36757652833556
GCA_016092595.1.fasta	GCA_031472615.1.fasta	99.389560837331
GCA_016092595.1.fasta	GCA_903992405.1.fasta	99.41668763557485
GCA_016092595.1.fasta	GCA_016455085.1.fasta	99.43061407342657
GCA_016092595.1.fasta	GCA_031853085.1.fasta	99.42006592427617
GCA_016092595.1.fasta	GCA_009183675.1.fasta	99.39094164456233
GCA_016092595.1.fasta	GCA_015234395.1.fasta	99.37910533216782
GCA_016092595.1.fasta	GCA_009184825.1.fasta	99.30240784832452
GCA_016092595.1.fasta	GCA_016804985.1.fasta	99.33619986893841
GCA_016092595.1.fasta	GCA_002768455.1.fasta	99.3347774810859
GCA_016092595.1.fasta	GCA_036977275.1.fasta	99.30586713286714
GCA_016092595.1.fasta	GCA_034015935.1.fasta	99.42972928416486
GCA_016092595.1.fasta	GCA_031485855.1.fasta	99.38685553633218
GCA_016092595.1.fasta	GCA_016804545.1.fasta	99.3601639596137
GCA_016092595.1.fasta	GCA_903992275.1.fasta	99.38985557506584
GCA_016092595.1.fasta	GCA_016455205.1.fasta	99.27533514571553
GCA_016092595.1.fasta	GCA_016804665.1.fasta	99.36724109470026
GCA_016092595.1.fasta	GCA_006382445.1.fasta	99.3827800793301
GCA_016092595.1.fasta	GCA_903992335.1.fasta	99.3861784150613
GCA_016092595.1.fasta	GCA_032464465.1.fasta	98.68673571428572
GCA_016092595.1.fasta	GCA_016804735.1.fasta	99.34913428943938
GCA_016092595.1.fasta	GCA_035287505.1.fasta	99.29528225451342
GCA_016092595.1.fasta	GCA_004166755.1.fasta	99.28708311518325
GCA_016092595.1.fasta	GCA_006382555.1.fasta	99.30477885037297
GCA_016092595.1.fasta	GCA_035287445.1.fasta	99.43674723328907
GCA_016092595.1.fasta	GCA_006382195.1.fasta	99.29843832020997
GCA_016092595.1.fasta	GCA_016481925.1.fasta	99.3051702407002
GCA_016092595.1.fasta	GCA_016455105.1.fasta	99.43465955594253
GCA_016092595.1.fasta	GCA_016805035.1.fasta	99.32977424308908
GCA_016092595.1.fasta	GCA_016804385.1.fasta	99.42748092941692
GCA_016092595.1.fasta	GCA_032601025.1.fasta	99.35091557305337
GCA_016092595.1.fasta	GCA_029946475.1.fasta	99.45318177816903
GCA_016092595.1.fasta	GCA_903992015.1.fasta	99.51290689503733
GCA_016092595.1.fasta	GCA_031474495.1.fasta	99.39420173535791
GCA_016092595.1.fasta	GCA_036976915.1.fasta	99.32697224669603
GCA_016092595.1.fasta	GCA_035287625.1.fasta	99.3655740095777
GCA_016092595.1.fasta	GCA_034042895.1.fasta	99.42966710758377
GCA_016092595.1.fasta	GCA_006382415.1.fasta	99.28309234135668
GCA_016092595.1.fasta	GCA_031853105.1.fasta	99.28339465615417
GCA_016092595.1.fasta	GCA_002767475.1.fasta	99.33205191377034
GCA_016092595.1.fasta	GCA_004790815.1.fasta	84.6376
GCA_016092595.1.fasta	GCA_903992375.1.fasta	99.4540781730347
GCA_016092595.1.fasta	GCA_034423715.1.fasta	99.32790564798599
GCA_016092595.1.fasta	GCA_002767705.1.fasta	99.32052057793345
GCA_016092595.1.fasta	GCA_036409775.1.fasta	99.30897848990342
GCA_016092595.1.fasta	GCA_035287645.1.fasta	99.3488334078712
GCA_016092595.1.fasta	GCA_014397355.1.fasta	99.4481625659051
GCA_016092595.1.fasta	GCA_002615305.1.fasta	79.88250000000001
GCA_016092595.1.fasta	GCA_014397305.1.fasta	99.29698445358939
GCA_016092595.1.fasta	GCA_016482425.1.fasta	99.29730091783216
GCA_016092595.1.fasta	GCA_027749315.1.fasta	99.46947178819444
GCA_016092595.1.fasta	GCA_002767495.1.fasta	99.27235611353711
GCA_016092595.1.fasta	GCA_031852905.1.fasta	99.48044989154013
GCA_016092595.1.fasta	GCA_002768365.1.fasta	99.397064108252
GCA_016092595.1.fasta	GCA_903992385.1.fasta	99.32762577502214
GCA_016092595.1.fasta	GCA_002767375.1.fasta	99.32568015838099
GCA_016092595.1.fasta	GCA_016482035.1.fasta	99.42458699472759
GCA_016092595.1.fasta	GCA_036976735.1.fasta	99.33153379310345
GCA_016092595.1.fasta	GCA_903992115.1.fasta	99.47766866400355
GCA_016092595.1.fasta	GCA_034027235.1.fasta	99.3589267165493
GCA_016092595.1.fasta	GCA_903992155.1.fasta	99.41390503282275
GCA_016092595.1.fasta	GCA_903992285.1.fasta	99.46172277657267
GCA_016092595.1.fasta	GCA_002615345.1.fasta	82.353
GCA_016092595.1.fasta	GCA_035287585.1.fasta	99.29816279069767
GCA_016092595.1.fasta	GCA_004001305.1.fasta	99.42834749889332
GCA_016092595.1.fasta	GCA_032602965.1.fasta	99.43239211800969
GCA_016092595.1.fasta	GCA_002627745.1.fasta	74.455
GCA_016092595.1.fasta	GCA_003185815.1.fasta	99.37681538461538
GCA_016092595.1.fasta	GCA_903992075.1.fasta	99.47185371179039
GCA_016092595.1.fasta	GCA_031853305.1.fasta	99.42803956675509
GCA_016092595.1.fasta	GCA_034423735.1.fasta	99.39388746190684
GCA_016092595.1.fasta	GCA_004794845.1.fasta	99.40203241349101
GCA_016092595.1.fasta	GCA_002767295.1.fasta	99.31517355008788
GCA_016092595.1.fasta	GCF_001548255.1.fasta	77.671032527346
GCA_016092595.1.fasta	GCA_016481685.1.fasta	99.40404256698358
GCA_016092595.1.fasta	GCA_002615285.1.fasta	77.5585
GCA_016092595.1.fasta	GCA_903992265.1.fasta	99.42858558558558
GCA_016092595.1.fasta	GCA_004166375.1.fasta	99.30430137594318
GCA_016092595.1.fasta	GCA_036409875.1.fasta	99.30383044444444
GCA_016092595.1.fasta	GCA_035287525.1.fasta	99.44315828924162
GCA_016092595.1.fasta	GCA_014397475.1.fasta	99.49954306952338
GCA_016092595.1.fasta	GCA_031853545.1.fasta	99.3406692674469
GCA_016092595.1.fasta	GCA_031852925.1.fasta	99.46066900482245
GCA_016092595.1.fasta	GCA_002766935.1.fasta	99.30831504153913
GCA_016092595.1.fasta	GCA_034042975.1.fasta	99.34418291630716
GCA_016092595.1.fasta	GCA_003185635.1.fasta	99.42974064050519
GCA_016092595.1.fasta	GCA_002922635.1.fasta	99.32508369851007
GCA_016092595.1.fasta	GCA_031853585.1.fasta	99.46943588621444
GCA_016092595.1.fasta	GCA_002767355.1.fasta	99.31512704014116
GCA_016092595.1.fasta	GCA_002922645.1.fasta	99.28485227272728
GCA_016092595.1.fasta	GCA_006382495.1.fasta	99.45119483362522
GCA_016092595.1.fasta	GCA_018868045.1.fasta	99.41703807439825
GCA_016092595.1.fasta	GCA_008121295.1.fasta	99.46265899175958
GCA_016092595.1.fasta	GCA_016455065.1.fasta	99.43658476442096
GCA_016092595.1.fasta	GCA_032601045.1.fasta	99.34314326965793
GCA_016092595.1.fasta	GCA_014397535.1.fasta	99.48008548530721
GCA_016092595.1.fasta	GCA_006382135.1.fasta	99.31145013123358
GCA_016092595.1.fasta	GCA_016804485.1.fasta	99.37708880139982
GCA_016092595.1.fasta	GCA_002847235.1.fasta	99.43169569288389
GCA_016092595.1.fasta	GCA_006382545.1.fasta	99.3044321959755
GCA_016092595.1.fasta	GCA_004166685.1.fasta	99.30020820467578
GCA_016092595.1.fasta	GCA_004794855.1.fasta	99.37861449717022
GCA_016092595.1.fasta	GCA_031853165.1.fasta	99.40481206445993
GCA_016092595.1.fasta	GCA_002768215.1.fasta	99.4092696299639
GCA_016092595.1.fasta	GCA_006382515.1.fasta	99.41084521206821
GCA_016092595.1.fasta	GCA_007050535.1.fasta	99.37484434782608
GCA_016092595.1.fasta	GCA_006382355.1.fasta	99.34353273942094
GCA_016092595.1.fasta	GCA_031853385.1.fasta	99.44632456140351
GCA_016092595.1.fasta	GCA_004769005.1.fasta	79.166
GCA_016092595.1.fasta	GCA_903992325.1.fasta	99.38481097290092
GCA_016092595.1.fasta	GCA_003185065.1.fasta	99.2914133915575
GCA_016092595.1.fasta	GCA_034423755.1.fasta	99.33814047936085
GCA_016092595.1.fasta	GCF_000478385.1.fasta	99.27851623228166
GCA_016092595.1.fasta	GCA_006382145.1.fasta	99.30535830048183
GCA_016092595.1.fasta	GCA_004320075.1.fasta	99.45889845474613
GCA_016092595.1.fasta	GCA_016126695.1.fasta	99.42819752540875
GCA_016092595.1.fasta	GCA_002922565.1.fasta	99.29383507397738
GCA_016092595.1.fasta	GCA_016805085.1.fasta	99.31098164335664
GCA_016092595.1.fasta	GCA_016126715.1.fasta	99.41275761531767
GCA_016092595.1.fasta	GCA_002767765.1.fasta	99.4360842920354
GCA_016092595.1.fasta	GCA_003383875.1.fasta	99.37601316964285
GCA_016092595.1.fasta	GCA_031480435.1.fasta	99.40110244444445
GCA_016092595.1.fasta	GCA_006382395.1.fasta	99.39977398160316
GCA_016092595.1.fasta	GCA_004166785.1.fasta	99.3092950568679
GCA_016092595.1.fasta	GCA_036977205.1.fasta	99.29826681318681
GCA_016092595.1.fasta	GCA_033952325.1.fasta	99.33242764857881
GCA_016092595.1.fasta	GCA_035287305.1.fasta	99.40471136767319
GCA_016092595.1.fasta	GCA_035287605.1.fasta	99.29674353353792
GCA_016092595.1.fasta	GCA_016481265.1.fasta	99.40978868917142
GCA_016092595.1.fasta	GCA_016804515.1.fasta	99.38113828397212
GCA_016092595.1.fasta	GCA_014397515.1.fasta	99.45110903905223
GCA_016092595.1.fasta	GCA_009877175.1.fasta	99.30531492469193
GCA_016092595.1.fasta	GCA_031854045.1.fasta	99.32136339754815
GCA_016092595.1.fasta	GCA_004307355.1.fasta	99.41057661996497
GCA_016092595.1.fasta	GCA_016455185.1.fasta	99.49537012702584
GCA_016092595.1.fasta	GCA_007998355.1.fasta	72.50466666666668
GCA_016092595.1.fasta	GCA_016482405.1.fasta	99.39821833117163
GCA_016092595.1.fasta	GCA_016454985.1.fasta	99.44168512865242
GCA_016092595.1.fasta	GCA_903992435.1.fasta	99.47497549234136
GCA_016092595.1.fasta	GCA_002768105.1.fasta	99.38369600886918
GCA_016092595.1.fasta	GCA_031853365.1.fasta	99.31892620087336
GCA_016092595.1.fasta	GCA_903991995.1.fasta	99.44079788172992
GCA_016092595.1.fasta	GCA_016805285.1.fasta	99.29518975373792
GCA_016092595.1.fasta	GCA_038422605.1.fasta	99.26606735057983
GCA_016092595.1.fasta	GCA_034031975.1.fasta	99.35666622516557
GCA_016092595.1.fasta	GCA_016481905.1.fasta	99.39536997377623
GCA_016092595.1.fasta	GCA_006406245.1.fasta	99.35012301236749
GCA_016092595.1.fasta	GCA_016482535.1.fasta	99.27273447676943
GCA_016092595.1.fasta	GCA_031852985.1.fasta	99.39353137254902
GCA_016092595.1.fasta	GCA_031853345.1.fasta	99.30465032822757
GCA_016092595.1.fasta	GCA_004166665.1.fasta	99.30053225098727
GCA_016092595.1.fasta	GCA_903992025.1.fasta	99.45266011358672
GCA_016092595.1.fasta	GCA_016804695.1.fasta	99.32845740905057
GCA_016092595.1.fasta	GCA_016103395.1.fasta	99.99831660393141
GCA_016092595.1.fasta	GCA_032603335.1.fasta	99.36010492227979
GCA_016092595.1.fasta	GCA_004166865.1.fasta	99.29242371403662
GCA_016092595.1.fasta	GCA_036976975.1.fasta	99.3065377524144
GCA_016092595.1.fasta	GCA_031853205.1.fasta	99.47810249671485
GCA_016092595.1.fasta	GCA_016804925.1.fasta	99.26597977132806
GCA_016092595.1.fasta	GCA_002366435.1.fasta	99.46655594102342
GCA_016092595.1.fasta	GCA_016481295.1.fasta	99.34404630434783
GCA_016092595.1.fasta	GCA_004166545.1.fasta	99.39820992534037
GCA_016092595.1.fasta	GCA_003185525.1.fasta	99.29080187284377
GCA_016092595.1.fasta	GCA_004166435.1.fasta	99.43072200520834
GCA_016092595.1.fasta	GCA_016598895.1.fasta	99.16591040209791
GCA_016092595.1.fasta	GCA_903992055.1.fasta	99.41480634715026
GCA_016092595.1.fasta	GCA_016598915.1.fasta	99.17286807675534
GCA_016092595.1.fasta	GCA_032688685.1.fasta	99.38312045554095
GCA_016092595.1.fasta	GCA_003185535.1.fasta	99.31130850574714
GCA_016092595.1.fasta	GCA_903992465.1.fasta	99.3933198948291
GCA_016092595.1.fasta	GCA_004166695.1.fasta	99.39683187581984
GCA_016092595.1.fasta	GCA_038422665.1.fasta	99.30619763365469
GCA_016092595.1.fasta	GCA_036409935.1.fasta	99.46110364514712
GCA_016092595.1.fasta	GCA_031484475.1.fasta	99.43246679772827
GCA_016092595.1.fasta	GCA_003383995.1.fasta	99.41312608695652
GCA_016092595.1.fasta	GCA_016804425.1.fasta	99.33406979304272
GCA_016092595.1.fasta	GCA_031853565.1.fasta	99.27691506129597
GCA_016092595.1.fasta	GCA_016804845.1.fasta	99.34298740772904
GCA_016092595.1.fasta	GCA_035287565.1.fasta	99.27753201754386
GCA_016092595.1.fasta	GCA_002767605.1.fasta	99.36192952720785
GCA_016092595.1.fasta	GCA_009877195.1.fasta	99.34944718309859
GCA_016092595.1.fasta	GCA_036409715.1.fasta	99.31271456953642
GCA_016092595.1.fasta	GCA_030238375.1.fasta	99.3955716168717
GCA_016092595.1.fasta	GCA_031854005.1.fasta	99.32944058098592
GCA_016092595.1.fasta	GCA_903991975.1.fasta	99.31855755711774
GCA_016092595.1.fasta	GCA_031853405.1.fasta	99.31314494034467
GCA_016092595.1.fasta	GCA_016455265.1.fasta	99.42580559196156
GCA_016092595.1.fasta	GCA_016126775.1.fasta	99.37246811337467
GCA_016092595.1.fasta	GCA_036409485.1.fasta	99.39492345790184
GCA_016092595.1.fasta	GCA_002922575.1.fasta	99.39589370932755
GCA_016092595.1.fasta	GCA_006406235.1.fasta	99.28155643044619
GCA_016092595.1.fasta	GCA_037132735.1.fasta	99.39400390117035
GCA_016092595.1.fasta	GCA_032602825.1.fasta	99.40474846086191
GCA_016092595.1.fasta	GCA_004307375.1.fasta	99.44976976542137
GCA_016092595.1.fasta	GCA_036977195.1.fasta	99.28797240473062
GCA_016092595.1.fasta	GCA_903992145.1.fasta	99.45216922402456
GCA_016092595.1.fasta	GCA_006382215.1.fasta	99.40705864332604
GCA_016092595.1.fasta	GCA_003383975.1.fasta	99.36998630136986
GCA_016092595.1.fasta	GCA_006382505.1.fasta	99.34793246810383
GCA_016092595.1.fasta	GCA_016481945.1.fasta	99.39817262423713
GCA_016092595.1.fasta	GCA_014397235.1.fasta	99.2792962796952
GCA_016092595.1.fasta	GCA_036409595.1.fasta	99.39911546985816
GCA_016092595.1.fasta	GCA_016482045.1.fasta	99.31776697328077
GCA_016092595.1.fasta	GCA_035287405.1.fasta	99.39368655723159
GCA_016092595.1.fasta	GCA_002366355.1.fasta	99.33336665192392
GCA_016092595.1.fasta	GCA_004166575.1.fasta	99.42552897278314
GCA_016092595.1.fasta	GCA_006382125.1.fasta	99.29032444250109
GCA_016092595.1.fasta	GCA_016482005.1.fasta	99.3961671785871
GCA_016092595.1.fasta	GCA_003185785.1.fasta	99.40332885462556
GCA_016092595.1.fasta	GCA_003185075.1.fasta	99.34542935528121
GCA_016092595.1.fasta	GCA_003185175.1.fasta	99.30561192325263
GCA_016092595.1.fasta	GCA_034043455.1.fasta	99.45858259717313
GCA_016092595.1.fasta	GCA_903992005.1.fasta	99.43516182937555
GCA_016092595.1.fasta	GCA_903992215.1.fasta	99.43641586748039
GCA_016092595.1.fasta	GCA_014397225.1.fasta	99.44253328924162
GCA_016092595.1.fasta	GCA_031853705.1.fasta	99.45411271929825
GCA_016092595.1.fasta	GCA_036976715.1.fasta	99.29577454056478
GCA_016092595.1.fasta	GCA_002366375.1.fasta	99.34515810629745
GCA_016092595.1.fasta	GCA_031853025.1.fasta	99.39101383928572
GCA_016092595.1.fasta	GCA_006382015.1.fasta	99.35226690550827
GCA_016092595.1.fasta	GCA_034042775.1.fasta	99.42711993022242
GCA_016092595.1.fasta	GCA_035287665.1.fasta	99.33162466960353
GCA_016092595.1.fasta	GCA_003383685.1.fasta	99.41685376532399
GCA_016092595.1.fasta	GCA_031853065.1.fasta	99.43247346491229
GCA_016092595.1.fasta	GCA_027749415.1.fasta	99.38244594594595
GCA_016092595.1.fasta	GCA_036976935.1.fasta	99.30674324324325
GCA_016092595.1.fasta	GCA_016455125.1.fasta	99.48896179183136
GCA_016092595.1.fasta	GCA_014397555.1.fasta	99.38563674832962
GCA_016092595.1.fasta	GCA_903992045.1.fasta	99.43905094422486
GCA_016092595.1.fasta	GCA_903992105.1.fasta	99.51592717815345
GCA_016092595.1.fasta	GCA_016805245.1.fasta	99.33636281276964
GCA_016092595.1.fasta	GCA_016804825.1.fasta	99.4305432967033
GCA_016092595.1.fasta	GCA_004768985.1.fasta	72.093
GCA_016092595.1.fasta	GCA_003185385.1.fasta	99.35750241333918
GCA_016092595.1.fasta	GCA_004307335.1.fasta	99.41460318866253
GCA_016092595.1.fasta	GCA_016482445.1.fasta	99.4004743703049
GCA_016092595.1.fasta	GCA_003383845.1.fasta	99.3462845328565
GCA_016092595.1.fasta	GCA_002366365.1.fasta	99.31887085360461
GCA_016092595.1.fasta	GCA_003185225.1.fasta	99.2860878342947
GCA_016092595.1.fasta	GCA_036409635.1.fasta	99.33986644591612
GCA_016092595.1.fasta	GCA_903991955.1.fasta	99.39218051890941
GCA_016092595.1.fasta	GCA_003185485.1.fasta	99.32786790182868
GCA_016092595.1.fasta	GCA_016127335.1.fasta	99.28798826597132
GCA_016092595.1.fasta	GCA_002922555.1.fasta	99.29604651675486
GCA_016092595.1.fasta	GCA_903992235.1.fasta	99.35901785714286
GCA_016092595.1.fasta	GCA_903991945.1.fasta	99.38113066202091
GCA_016092595.1.fasta	GCA_034021935.1.fasta	99.46432698961938
GCA_016092595.1.fasta	GCA_003185565.1.fasta	99.43604125644632
GCA_016092595.1.fasta	GCA_030271435.1.fasta	99.42348367887075
GCA_016092595.1.fasta	GCA_029946525.1.fasta	99.40689947206334
GCA_016092595.1.fasta	GCA_030444425.1.fasta	99.4378213973799
GCA_016092595.1.fasta	GCA_007050545.1.fasta	99.39046247240618
GCA_016092595.1.fasta	GCA_003185305.1.fasta	99.36329268292683
GCA_016092595.1.fasta	GCA_003383655.1.fasta	99.39649496717723
GCA_016092595.1.fasta	GCA_903992135.1.fasta	99.45255364995602
GCA_016092595.1.fasta	GCA_027749245.1.fasta	99.35848868175766
GCA_016092595.1.fasta	GCA_031853925.1.fasta	99.45516622922135
GCA_016092595.1.fasta	GCA_004166465.1.fasta	99.42891453362256
GCA_016092595.1.fasta	GCA_000185885.1.fasta	99.32411616161616
GCA_016092595.1.fasta	GCA_003185285.1.fasta	99.38942941874258
GCA_016092595.1.fasta	GCA_031853005.1.fasta	99.39048917280208
GCA_016092595.1.fasta	GCA_031853465.1.fasta	99.27897901180586
GCA_016092595.1.fasta	GCA_031853945.1.fasta	99.38817232488182
GCA_016092595.1.fasta	GCA_035287345.1.fasta	99.43341239411502
GCA_016092595.1.fasta	GCA_032464535.1.fasta	99.38481552551242
GCA_016092595.1.fasta	GCA_903992475.1.fasta	99.44017577092511
GCA_016092595.1.fasta	GCA_031853265.1.fasta	99.45131290885303
GCA_016092595.1.fasta	GCA_034043475.1.fasta	99.43589265413205
GCA_016092595.1.fasta	GCA_016482305.1.fasta	99.26549105194238
GCA_016092595.1.fasta	GCA_035287385.1.fasta	99.43231515017668
GCA_016092595.1.fasta	GCA_002922545.1.fasta	99.29405742358078
GCA_016092595.1.fasta	GCA_903992315.1.fasta	99.45060731599824
GCA_016092595.1.fasta	GCA_027749195.1.fasta	99.4061100877193
GCA_016092595.1.fasta	GCA_002767805.1.fasta	99.38578568301226
GCA_016092595.1.fasta	GCA_027749035.1.fasta	99.38822981914424
GCA_016092595.1.fasta	GCA_031481195.1.fasta	99.30744065832174
GCA_016092595.1.fasta	GCA_002847175.1.fasta	99.433386202307
GCA_016092595.1.fasta	GCA_032603475.1.fasta	99.32490401785714
GCA_016092595.1.fasta	GCA_031852705.1.fasta	99.4489549628334
GCA_016092595.1.fasta	GCA_004320065.1.fasta	99.34984140488656
GCA_016092595.1.fasta	GCA_031483875.1.fasta	99.35734359550563
GCA_016092595.1.fasta	GCA_002767445.1.fasta	99.31515787159191
GCA_016092595.1.fasta	GCA_002766965.1.fasta	99.34294283201407
GCA_016092595.1.fasta	GCA_002902125.1.fasta	99.3995948625507
GCA_016092595.1.fasta	GCA_031852825.1.fasta	99.26510479302833
GCA_016092595.1.fasta	GCA_020277465.2.fasta	99.41947099869168
GCA_016092595.1.fasta	GCA_016482125.1.fasta	99.35331754076687
GCA_016092595.1.fasta	GCA_903992255.1.fasta	99.46242612137203
GCA_016092595.1.fasta	GCA_031853685.1.fasta	99.40572323363675
GCA_016092595.1.fasta	GCA_016481845.1.fasta	99.42301606514084
GCA_016092595.1.fasta	GCA_002767985.1.fasta	99.42379732739421
GCA_016092595.1.fasta	GCA_016805205.1.fasta	99.39540564373898
GCA_016092595.1.fasta	GCA_003185365.1.fasta	99.342674571805
GCA_016092595.1.fasta	GCA_004166875.1.fasta	99.43069300911854
GCA_016092595.1.fasta	GCA_903991915.1.fasta	99.41033333333334
GCA_016092595.1.fasta	GCA_031853185.1.fasta	99.40051922236785
GCA_016092595.1.fasta	GCA_903991925.1.fasta	99.41175889756944
GCA_016092595.1.fasta	GCA_031853245.1.fasta	99.42949346120314
GCA_016092595.1.fasta	GCA_032603105.1.fasta	99.32041215923843
GCA_016092595.1.fasta	GCA_031476075.1.fasta	99.35446985815602
GCA_016092595.1.fasta	GCA_031486495.1.fasta	99.36423300970874
GCA_016092595.1.fasta	GCA_009649855.1.fasta	99.41476748251749
GCA_016092595.1.fasta	GCA_031854025.1.fasta	99.40775076855512
GCA_016092595.1.fasta	GCA_016805265.1.fasta	99.34741134435015
GCA_016092595.1.fasta	GCA_002615325.1.fasta	73.599
GCA_016092595.1.fasta	GCA_036977415.1.fasta	99.32350700525394
GCA_016092595.1.fasta	GCA_031853625.1.fasta	99.44723645104895
GCA_016092595.1.fasta	GCA_903992065.1.fasta	99.49314464442493
GCA_016092595.1.fasta	GCA_002362325.1.fasta	99.35411906873614
GCA_016092595.1.fasta	GCA_031483235.1.fasta	99.36112565674256
GCA_016092595.1.fasta	GCA_014397605.1.fasta	99.35127747747747
GCA_016092595.1.fasta	GCA_036409585.1.fasta	99.27189347536618
GCA_016092595.1.fasta	GCA_016804965.1.fasta	99.40096168915977
GCA_016092595.1.fasta	GCA_034344885.1.fasta	99.3081835387324
GCA_016092595.1.fasta	GCA_006382325.1.fasta	99.35018197649107
GCA_016092595.1.fasta	GCA_018997125.1.fasta	98.57267496635262
GCA_016092595.1.fasta	GCA_027749535.1.fasta	99.4335163019205
GCA_016092595.1.fasta	GCA_003185215.1.fasta	99.3314624639076
GCA_016092595.1.fasta	GCA_031853525.1.fasta	99.41114613686534
GCA_016092595.1.fasta	GCA_016481985.1.fasta	99.33470784056067
GCA_016092595.1.fasta	GCA_002767365.1.fasta	99.36895531724754
GCA_016092595.1.fasta	GCA_903992225.1.fasta	99.45170100612424
GCA_016092595.1.fasta	GCA_016805215.1.fasta	99.30091036292086
GCA_016092595.1.fasta	GCF_001623005.1.fasta	99.44917046950417
GCA_016092595.1.fasta	GCA_031852805.1.fasta	99.38723103901798
GCA_016092595.1.fasta	GCA_035287325.1.fasta	99.22788756086764
GCA_016092595.1.fasta	GCA_016805025.1.fasta	99.28419623302672
GCA_032601065.1.fasta	GCA_016482205.1.fasta	99.13878727975934
GCA_032601065.1.fasta	GCA_030971405.1.fasta	99.43657594115102
GCA_032601065.1.fasta	GCA_002766955.1.fasta	99.82407556935817
GCA_032601065.1.fasta	GCA_003627735.1.fasta	99.28158688317166
GCA_032601065.1.fasta	GCA_031853785.1.fasta	99.31847242567858
GCA_032601065.1.fasta	GCA_031853285.1.fasta	99.26220719549198
GCA_032601065.1.fasta	GCA_002627725.1.fasta	94.00646428571429
GCA_032601065.1.fasta	GCA_016805145.1.fasta	99.18919172443674
GCA_032601065.1.fasta	GCA_004166455.1.fasta	99.24521710526317
GCA_032601065.1.fasta	GCA_903992195.1.fasta	99.21002933450087
GCA_032601065.1.fasta	GCA_034016795.1.fasta	99.37204825327511
GCA_032601065.1.fasta	GCA_035287725.1.fasta	99.31030383290266
GCA_032601065.1.fasta	GCA_004790875.1.fasta	91.77455555555557
GCA_032601065.1.fasta	GCA_032603515.1.fasta	99.33495967741935
GCA_032601065.1.fasta	GCA_003185615.1.fasta	99.53592294220665
GCA_032601065.1.fasta	GCA_035287365.1.fasta	99.25572245762712
GCA_032601065.1.fasta	GCA_006382055.1.fasta	99.18317926565875
GCA_032601065.1.fasta	GCA_031853495.1.fasta	99.32240637191157
GCA_032601065.1.fasta	GCA_016481825.1.fasta	99.21255714916151
GCA_032601065.1.fasta	GCA_002767135.1.fasta	99.21050808510638
GCA_032601065.1.fasta	GCA_016455225.1.fasta	99.24907721518987
GCA_032601065.1.fasta	GCA_004794825.1.fasta	99.3258021012007
GCA_032601065.1.fasta	GCA_002627705.1.fasta	93.86953571428572
GCA_032601065.1.fasta	GCA_006383175.1.fasta	99.27463232104121
GCA_032601065.1.fasta	GCA_003383915.1.fasta	99.32073542501114
GCA_032601065.1.fasta	GCA_032602885.1.fasta	99.32322493573264
GCA_032601065.1.fasta	GCA_006382235.1.fasta	99.24440067624683
GCA_032601065.1.fasta	GCA_036977425.1.fasta	99.24267952522256
GCA_032601065.1.fasta	GCA_032603395.1.fasta	99.25969944657301
GCA_032601065.1.fasta	GCA_032464605.1.fasta	99.40429190371991
GCA_032601065.1.fasta	GCA_016481735.1.fasta	99.39003484320558
GCA_032601065.1.fasta	GCA_903992125.1.fasta	99.33710711188205
GCA_032601065.1.fasta	GCA_034016905.1.fasta	99.3414870856651
GCA_032601065.1.fasta	GCA_016804415.1.fasta	99.27619076133448
GCA_032601065.1.fasta	GCA_002767925.1.fasta	99.20370371151412
GCA_032601065.1.fasta	GCA_903992425.1.fasta	99.28615546772068
GCA_032601065.1.fasta	GCA_036977255.1.fasta	99.27158558178752
GCA_032601065.1.fasta	GCA_007833515.1.fasta	99.75587185826123
GCA_032601065.1.fasta	GCA_030264035.1.fasta	99.4193890799656
GCA_032601065.1.fasta	GCA_014490535.1.fasta	99.26322824689241
GCA_032601065.1.fasta	GCA_002767055.1.fasta	99.33325775862069
GCA_032601065.1.fasta	GCA_035287545.1.fasta	99.34731291028447
GCA_032601065.1.fasta	GCA_036409835.1.fasta	99.58604125207296
GCA_032601065.1.fasta	GCA_031853145.1.fasta	99.33512596732588
GCA_032601065.1.fasta	GCA_006382315.1.fasta	99.32717065356685
GCA_032601065.1.fasta	GCA_003185195.1.fasta	99.2767410952805
GCA_032601065.1.fasta	GCA_903992095.1.fasta	99.3521650570676
GCA_032601065.1.fasta	GCA_031853725.1.fasta	99.20555215517241
GCA_032601065.1.fasta	GCA_016481665.1.fasta	99.36635206971678
GCA_032601065.1.fasta	GCA_004322615.1.fasta	99.18831304159445
GCA_032601065.1.fasta	GCA_034042615.1.fasta	99.37205611353713
GCA_032601065.1.fasta	GCA_032464515.1.fasta	98.68279079307202
GCA_032601065.1.fasta	GCA_036409895.1.fasta	99.72150124223602
GCA_032601065.1.fasta	GCA_003185095.1.fasta	99.2724969352014
GCA_032601065.1.fasta	GCA_016482365.1.fasta	99.25768973020017
